CustomerID,Age,Gender,Income,Channel,CampaignType,Cost,ClickThroughRate,ConversionRate,Impressions,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,Conversions,Revenue,Cost per Impression,Revenue Per Impression,Conversions Rate
8978,39,Female,98578,SEO,Awareness,6978.412113,0.119344643,0.063220969,20,7.314429086,12.31590421,55,12,8,4,3758,1,100,348.9206057,5,0.003161048
11766,40,Female,89563,SEO,Consideration,6154.727911,0.016424264,0.157638735,28,4.236474414,13.64228086,36,2,3,9,0,1,100,219.8117111,3.571428571,0.005629955
8980,43,Female,45412,SEO,Conversion,4083.443151,0.194036354,0.171526009,44,9.854960178,3.733060029,55,5,4,1,1391,1,100,92.80552616,2.272727273,0.003898318
11764,62,Female,73266,SEO,Conversion,3708.251994,0.14402595,0.128686922,44,9.461470621,7.076585036,22,9,1,6,1549,1,100,84.27845441,2.272727273,0.002924703
11762,40,Female,94310,SEO,Consideration,7674.117737,0.092613268,0.166250243,19,1.164769138,14.30261098,86,18,2,8,4212,1,100,403.9009335,5.263157895,0.008750013
11755,56,Female,82473,SEO,Conversion,890.5548244,0.178645602,0.165577508,12,1.590547496,14.6863193,60,18,3,8,1527,1,100,74.21290203,8.333333333,0.013798126
8984,41,Male,23405,SEO,Awareness,9205.669875,0.180830569,0.133379813,40,9.612195782,6.677667363,39,0,8,4,2302,1,100,230.1417469,2.5,0.003334495
11754,43,Female,128380,SEO,Consideration,7282.45134,0.036301093,0.162428816,44,8.451561415,12.7655751,9,4,4,5,1394,1,100,165.5102577,2.272727273,0.003691564
11753,62,Female,95828,SEO,Consideration,5960.00939,0.237921587,0.072798895,12,2.328220076,1.479577739,77,0,1,4,3027,1,100,496.6674492,8.333333333,0.006066575
11748,25,Male,84162,SEO,Awareness,4593.556139,0.058397879,0.027784207,19,1.507091015,3.105384619,87,1,5,1,3843,0,0,241.7661126,0,0.001462327
11747,25,Male,99056,SEO,Conversion,9827.838079,0.163375371,0.011725122,19,3.885527424,12.65226725,22,18,8,2,125,1,100,517.2546357,5.263157895,0.000617112
11740,63,Female,61616,SEO,Consideration,870.4538271,0.069017329,0.059633856,8,8.862480203,9.790703185,98,19,0,8,789,0,0,108.8067284,0,0.007454232
8990,24,Male,116481,SEO,Consideration,3336.433426,0.177453003,0.061985475,15,9.843477747,1.460543047,64,17,8,0,960,1,100,222.4288951,6.666666667,0.004132365
11721,58,Male,132655,SEO,Consideration,9169.231457,0.056718608,0.164621996,19,9.108622599,7.473400891,19,10,8,4,3973,1,100,482.5911293,5.263157895,0.008664316
8992,64,Male,132271,SEO,Conversion,6574.926769,0.088583682,0.043821617,46,1.229563024,13.54778002,2,15,5,2,2621,1,100,142.9331906,2.173913043,0.000952644
11719,59,Female,50268,SEO,Consideration,7172.645099,0.087727029,0.192282182,28,1.056192882,2.116136644,60,11,8,7,3580,1,100,256.1658964,3.571428571,0.006867221
11717,38,Female,84736,SEO,Awareness,5463.13125,0.138442378,0.074693245,15,6.797137872,3.941934144,24,9,2,2,2094,1,100,364.20875,6.666666667,0.00497955
11714,50,Male,146319,SEO,Awareness,5770.387938,0.183217041,0.034097992,24,4.406049845,1.68771275,76,14,4,8,73,1,100,240.4328308,4.166666667,0.00142075
8996,64,Female,136315,SEO,Consideration,2121.57072,0.149850589,0.032052864,43,6.009434147,9.11250232,19,3,5,4,4779,1,100,49.33885395,2.325581395,0.000745415
11708,66,Male,108759,SEO,Conversion,8359.775049,0.299557424,0.111719024,22,6.58173888,4.959125645,33,10,7,9,4398,1,100,379.989775,4.545454545,0.005078137
8998,35,Male,132813,SEO,Consideration,1999.326314,0.238417103,0.10310639,10,3.263990905,13.52841401,82,8,0,7,4105,1,100,199.9326314,10,0.010310639
11707,55,Female,71714,SEO,Conversion,1106.417804,0.241984377,0.133401806,25,4.570035608,4.569376489,48,15,8,6,4015,1,100,44.25671216,4,0.005336072
9000,52,Female,126700,SEO,Conversion,9537.79371,0.05413871,0.199158125,49,1.358714846,5.223998615,23,18,5,5,1840,1,100,194.6488512,2.040816327,0.004064452
11700,31,Male,69738,SEO,Awareness,5546.19985,0.20482368,0.097363545,4,1.879376091,3.740063612,79,8,8,9,1576,1,100,1386.549963,25,0.024340886
11694,18,Female,139550,SEO,Conversion,2921.531998,0.22124679,0.171007965,26,7.236353221,3.786685738,37,9,1,7,1489,1,100,112.3666153,3.846153846,0.006577229
11688,23,Male,73424,SEO,Consideration,727.5104734,0.017183641,0.05477448,27,5.651820331,4.777980827,69,0,8,2,4278,1,100,26.94483235,3.703703704,0.002028684
11687,29,Female,53744,SEO,Conversion,1819.769622,0.135229542,0.054791297,10,3.900259355,8.284063352,61,10,0,2,4434,1,100,181.9769622,10,0.00547913
11677,58,Female,88669,SEO,Awareness,5511.706486,0.191500018,0.058839259,18,8.026992397,13.44349085,95,4,1,3,3708,1,100,306.2059159,5.555555556,0.003268848
11675,51,Female,36944,SEO,Retention,4299.372013,0.137622252,0.102988406,11,7.359334727,1.312685693,74,0,5,3,2261,1,100,390.8520012,9.090909091,0.009362582
11674,41,Female,32213,SEO,Retention,6377.586887,0.277968543,0.078269016,25,3.225502991,12.13862117,39,2,6,6,1205,1,100,255.1034755,4,0.003130761
11672,61,Female,111663,SEO,Retention,9126.474552,0.150402239,0.035751557,48,3.208140799,12.42225469,21,18,4,6,2240,1,100,190.1348865,2.083333333,0.000744824
11666,21,Female,22203,SEO,Conversion,8962.400795,0.185261685,0.159772524,42,8.668943452,2.592959283,62,7,6,5,450,1,100,213.3904951,2.380952381,0.003804108
11664,45,Female,117138,SEO,Conversion,9139.572963,0.280356252,0.029647551,20,2.401548159,2.851491148,82,15,7,2,559,1,100,456.9786482,5,0.001482378
11662,21,Female,40239,SEO,Awareness,3623.783494,0.267605056,0.018006061,10,6.207700881,4.976851482,86,18,1,2,1392,0,0,362.3783494,0,0.001800606
11659,37,Female,32587,SEO,Awareness,2122.209661,0.22433122,0.033845873,17,2.32283516,5.999240299,97,11,7,3,4994,1,100,124.8358624,5.882352941,0.001990934
11652,69,Female,104946,SEO,Retention,976.6870945,0.16632139,0.01093412,25,6.953339184,11.74684215,26,1,3,4,3697,1,100,39.06748378,4,0.000437365
9014,34,Female,84005,SEO,Awareness,3392.030762,0.263423214,0.039223843,38,5.213075043,0.635917368,55,12,0,2,4982,1,100,89.26396742,2.631578947,0.001032206
11650,36,Male,42797,SEO,Conversion,1188.108403,0.149903646,0.107832006,11,9.134190768,4.917665847,98,18,4,2,2529,1,100,108.0098548,9.090909091,0.00980291
11642,64,Female,112452,SEO,Consideration,515.2760233,0.047984923,0.069385339,16,6.780872991,6.987239604,32,3,1,8,2198,1,100,32.20475146,6.25,0.004336584
11636,41,Female,62129,SEO,Conversion,7557.087852,0.068785053,0.169704984,28,2.867599484,1.94993113,4,5,7,2,307,1,100,269.8959947,3.571428571,0.006060892
11635,51,Female,117179,SEO,Retention,9301.495498,0.284606066,0.183665847,19,8.988611685,9.337961542,23,19,0,3,1737,1,100,489.5523946,5.263157895,0.009666624
11633,52,Female,110938,SEO,Consideration,8120.516778,0.226148279,0.168617972,17,4.461737688,5.51716095,50,16,2,8,4803,1,100,477.6774575,5.882352941,0.009918704
11631,26,Female,100754,SEO,Consideration,2036.596138,0.075269362,0.117117017,47,5.484835134,1.197045707,44,3,3,3,732,0,0,43.33183272,0,0.002491851
11630,26,Male,89253,SEO,Consideration,9046.869835,0.098936688,0.054360277,2,3.402808702,11.33884233,57,11,4,3,3934,1,100,4523.434918,50,0.027180139
11629,50,Female,20068,SEO,Conversion,4198.508393,0.279819555,0.046633695,5,9.744299104,13.68428499,91,4,1,1,3131,0,0,839.7016786,0,0.009326739
11621,38,Male,106314,SEO,Conversion,7326.649356,0.158352663,0.187121337,8,3.513777646,2.249187122,86,11,7,5,3120,1,100,915.8311695,12.5,0.023390167
9024,64,Female,101986,SEO,Retention,9594.711592,0.047476498,0.103660238,10,1.781053749,12.4155598,87,11,2,2,4773,1,100,959.4711592,10,0.010366024
11620,67,Male,130100,SEO,Awareness,6949.848235,0.299594019,0.038869894,36,5.393309861,2.78202888,50,9,7,7,1198,1,100,193.0513399,2.777777778,0.001079719
11618,28,Female,136214,SEO,Conversion,7868.991797,0.23022558,0.132487977,0,3.794650797,14.54706673,15,15,8,8,1210,1,100,,,
11606,19,Male,105802,SEO,Awareness,8144.370833,0.284647175,0.154635568,33,6.032534015,4.005004739,60,3,9,7,4352,1,100,246.7991162,3.03030303,0.004685926
11604,45,Male,56688,SEO,Consideration,661.0890868,0.122430881,0.097578875,27,5.48308255,9.753878444,59,3,0,7,575,1,100,24.48478099,3.703703704,0.003614032
9029,64,Male,62238,SEO,Retention,3459.641662,0.155927402,0.150689966,6,1.668492339,4.394467537,35,9,5,2,3939,1,100,576.6069437,16.66666667,0.025114994
11602,21,Male,134124,SEO,Conversion,7074.172853,0.155188802,0.183510345,11,1.230961559,0.648717506,62,13,9,8,4563,1,100,643.106623,9.090909091,0.016682759
11598,58,Male,103457,SEO,Conversion,6528.730143,0.262662661,0.099158119,23,5.287270246,14.2592819,88,13,2,1,3367,1,100,283.8578323,4.347826087,0.004311223
9032,66,Female,36786,SEO,Retention,146.0902575,0.09051312,0.044063107,9,8.366298986,12.3833675,73,8,1,3,777,0,0,16.23225083,0,0.004895901
11593,69,Female,89216,SEO,Awareness,5614.556534,0.250748273,0.083948683,31,8.183499248,5.827583291,9,7,1,6,1600,1,100,181.1147269,3.225806452,0.002708022
11591,26,Female,101266,SEO,Retention,5054.254392,0.035294262,0.035782802,49,1.375782441,5.220663891,78,16,5,1,4247,1,100,103.1480488,2.040816327,0.000730261
11588,57,Male,40556,SEO,Conversion,890.484979,0.165401628,0.066558346,14,1.912544905,3.420739215,55,10,7,1,3778,1,100,63.60606993,7.142857143,0.004754168
11584,69,Male,37424,SEO,Retention,8232.881125,0.280821828,0.107680433,10,4.115152464,5.431398014,28,1,7,1,1130,1,100,823.2881125,10,0.010768043
11580,31,Female,137240,SEO,Awareness,2651.277838,0.223509007,0.057988946,36,9.72999544,6.440053492,33,6,2,4,1660,1,100,73.64660661,2.777777778,0.001610804
9038,23,Female,104845,SEO,Consideration,9929.91345,0.079269998,0.038289518,18,3.208961161,3.93628117,71,13,6,1,1524,1,100,551.6618583,5.555555556,0.002127195
11578,62,Female,49400,SEO,Conversion,9001.3583,0.079919867,0.075446391,14,5.030952546,9.454273606,24,12,9,9,3642,1,100,642.9541643,7.142857143,0.005389028
11573,59,Female,26089,SEO,Awareness,9694.755937,0.034590905,0.158880771,4,4.292430627,10.76753908,55,4,1,3,4817,1,100,2423.688984,25,0.039720193
11567,39,Male,56973,SEO,Consideration,9977.656308,0.195524019,0.161319804,36,1.940526921,11.26621217,61,17,8,4,3853,1,100,277.1571197,2.777777778,0.004481106
9042,62,Female,84808,SEO,Awareness,5676.979413,0.033758281,0.079701672,21,9.480812972,4.183312978,26,17,5,8,1568,1,100,270.332353,4.761904762,0.003795318
11560,42,Female,116226,SEO,Conversion,9917.56814,0.060133894,0.058204924,29,4.067027338,2.041346323,43,15,1,8,1088,1,100,341.9851083,3.448275862,0.002007066
11557,31,Female,101380,SEO,Retention,7087.877915,0.151875688,0.050126942,21,8.47436853,2.356908612,64,18,3,8,120,1,100,337.517996,4.761904762,0.002386997
11556,47,Female,98101,SEO,Consideration,689.7090962,0.206908399,0.165170564,33,7.941033536,2.102182859,55,6,9,5,395,1,100,20.90027564,3.03030303,0.005005169
11555,36,Female,20947,SEO,Awareness,5560.617273,0.01161497,0.190637618,7,8.115157994,5.979879659,1,0,5,9,589,1,100,794.3738961,14.28571429,0.027233945
11549,63,Male,133838,SEO,Retention,1100.87448,0.059871999,0.149785396,19,9.447834251,7.210338428,91,1,5,3,2198,1,100,57.94076211,5.263157895,0.007883442
11546,40,Female,130436,SEO,Retention,7852.619173,0.201284144,0.078900224,0,2.054699059,10.97819991,47,3,2,0,1882,0,0,,,
11538,52,Male,110051,SEO,Consideration,321.6745563,0.239115158,0.127900792,44,6.749117762,7.720960668,61,8,4,5,2126,1,100,7.31078537,2.272727273,0.002906836
11537,26,Male,26030,SEO,Awareness,7931.002744,0.03226583,0.18461259,4,9.692962972,4.347893176,21,17,5,7,849,1,100,1982.750686,25,0.046153148
11536,56,Female,49114,SEO,Retention,8778.8608,0.142824529,0.132365727,26,4.064935955,1.244146317,22,9,8,4,707,1,100,337.6484923,3.846153846,0.00509099
9052,47,Male,93703,SEO,Conversion,1204.395282,0.062529153,0.033096774,11,6.110796356,14.73028952,79,8,9,7,2200,1,100,109.4904802,9.090909091,0.003008798
11535,34,Female,51147,SEO,Consideration,6838.101443,0.226661149,0.089372143,19,7.273409568,11.57550351,82,1,9,5,4194,1,100,359.9000759,5.263157895,0.004703797
9054,47,Female,129454,SEO,Consideration,6964.213014,0.13150085,0.167783014,26,8.623752074,10.79082517,44,13,2,4,3571,1,100,267.8543467,3.846153846,0.006453193
11534,29,Female,119047,SEO,Conversion,4814.916275,0.052861148,0.019644915,20,7.199489047,1.004565929,86,4,2,9,1981,0,0,240.7458138,0,0.000982246
11533,53,Female,56432,SEO,Consideration,4175.085366,0.108928498,0.076231812,11,8.019434279,10.31668004,85,0,5,4,2539,1,100,379.5532151,9.090909091,0.006930165
11531,69,Female,41661,SEO,Conversion,6537.93345,0.122492739,0.013073151,44,8.736756563,4.904685496,95,13,1,4,4562,1,100,148.5893966,2.272727273,0.000297117
11528,38,Male,65799,SEO,Awareness,8680.515409,0.264860746,0.01552783,13,2.792964122,14.83983207,97,10,3,2,1542,1,100,667.7319545,7.692307692,0.001194448
11523,21,Female,64470,SEO,Awareness,5512.878923,0.238888529,0.083285148,6,5.924031717,7.098211144,88,7,9,9,4575,1,100,918.8131538,16.66666667,0.013880858
11513,45,Female,140084,SEO,Consideration,6795.536354,0.238487831,0.195327883,13,6.408410522,12.69784717,4,15,7,2,3904,1,100,522.7335657,7.692307692,0.015025222
11512,57,Male,33071,SEO,Conversion,3487.222051,0.163103809,0.051189615,30,9.975872171,4.692643229,78,15,3,7,4485,1,100,116.240735,3.333333333,0.001706321
11496,65,Male,35032,SEO,Consideration,4758.731232,0.167326429,0.025102562,36,2.541964689,12.99579481,51,6,8,9,4593,1,100,132.1869787,2.777777778,0.000697293
11489,51,Male,21268,SEO,Retention,2767.982231,0.179209933,0.132615539,43,9.166984623,10.13648562,24,18,4,6,3207,1,100,64.37167979,2.325581395,0.003084082
11488,69,Female,74641,SEO,Retention,1259.819651,0.024019443,0.185641121,22,6.525591793,13.9585906,42,8,3,1,1055,1,100,57.26452959,4.545454545,0.008438233
11487,52,Male,124029,SEO,Retention,5798.433534,0.112256895,0.128694715,7,3.005762148,8.931818446,99,1,2,2,2309,1,100,828.3476477,14.28571429,0.018384959
11485,50,Female,22977,SEO,Retention,9153.111749,0.070634551,0.015146699,13,3.705339602,9.161454711,74,10,7,7,189,1,100,704.0855192,7.692307692,0.001165131
11483,45,Female,112905,SEO,Conversion,7579.78199,0.173223547,0.112749696,40,4.763490989,9.973218533,70,9,8,0,702,1,100,189.4945498,2.5,0.002818742
11482,38,Female,98488,SEO,Conversion,1080.650746,0.130141802,0.04964928,48,6.564901043,9.305811856,70,1,3,6,561,1,100,22.51355721,2.083333333,0.00103436
9069,45,Male,121281,SEO,Conversion,3954.672329,0.017296542,0.036189723,16,4.855014627,10.93595154,30,0,7,4,1144,1,100,247.1670206,6.25,0.002261858
9070,28,Female,130845,SEO,Consideration,7192.358519,0.220300711,0.07457948,4,4.911496998,13.92522197,25,14,0,2,4069,1,100,1798.08963,25,0.01864487
11475,39,Female,78639,SEO,Retention,8481.732355,0.190255076,0.077797096,25,2.095307348,7.250029917,60,7,1,2,3543,1,100,339.2692942,4,0.003111884
11470,61,Male,35900,SEO,Consideration,5656.394429,0.20858663,0.080005522,21,2.925224899,2.784930781,55,7,0,8,968,1,100,269.3521157,4.761904762,0.003809787
9073,23,Female,75413,SEO,Awareness,4317.998156,0.130256895,0.038844658,45,8.622138868,9.535926541,79,2,1,6,3793,1,100,95.95551458,2.222222222,0.000863215
9074,66,Male,85958,SEO,Retention,8905.20642,0.263576209,0.177784813,42,7.762622811,9.666584402,11,19,9,7,4782,1,100,212.0287243,2.380952381,0.004232972
11467,19,Male,148758,SEO,Consideration,3072.300259,0.164814497,0.131542578,46,1.470810262,13.85035148,53,16,0,8,1596,1,100,66.78913607,2.173913043,0.002859621
11464,36,Female,46570,SEO,Retention,6649.476984,0.010727545,0.057043347,0,3.022531693,3.505966753,5,8,9,5,2435,1,100,,,
11452,37,Female,137036,SEO,Consideration,9056.140069,0.170877241,0.013638175,23,9.405687009,10.56397422,66,6,2,2,2532,1,100,393.7452204,4.347826087,0.000592964
11444,48,Female,117994,SEO,Consideration,4763.169705,0.272788139,0.013794085,41,9.691768034,4.959609746,66,2,8,7,3411,1,100,116.1748709,2.43902439,0.000336441
11432,28,Female,23582,SEO,Retention,8207.873607,0.104900113,0.154410932,39,4.223982144,3.465518114,0,7,9,6,1953,1,100,210.4582976,2.564102564,0.003959255
9080,28,Female,134778,SEO,Conversion,6042.041146,0.032841436,0.176831253,11,7.456098264,14.46041538,57,9,7,7,3556,1,100,549.2764678,9.090909091,0.016075568
11415,50,Female,120290,SEO,Consideration,4666.727205,0.104866607,0.148819816,46,6.114801397,4.855180502,45,8,3,5,728,1,100,101.4505914,2.173913043,0.003235213
11410,44,Male,127373,SEO,Consideration,4968.004677,0.274941994,0.144052064,33,9.890153011,10.40277441,52,13,1,3,1654,1,100,150.5455963,3.03030303,0.004365214
11408,62,Female,77254,SEO,Retention,2485.552027,0.249556168,0.165480462,28,6.646035553,10.47974754,91,16,3,5,3543,1,100,88.76971525,3.571428571,0.005910017
11403,29,Female,64859,SEO,Awareness,7783.350537,0.084625688,0.040974423,16,3.706940882,4.31657776,72,13,6,5,254,1,100,486.4594086,6.25,0.002560901
11387,45,Female,118598,SEO,Awareness,912.7377932,0.163958571,0.19791015,29,2.727788574,13.41087687,89,13,2,4,1036,1,100,31.47371701,3.448275862,0.006824488
11377,67,Female,57353,SEO,Retention,7325.068905,0.071718521,0.034671427,3,6.107816976,14.30944423,38,8,2,2,4881,1,100,2441.689635,33.33333333,0.011557142
11374,69,Male,107804,SEO,Retention,5029.948425,0.192961064,0.018449397,32,6.505027363,13.08189094,73,19,3,3,3087,1,100,157.1858883,3.125,0.000576544
11365,20,Male,61733,SEO,Consideration,8223.376473,0.222733747,0.154167514,29,2.744685975,13.60419928,92,19,9,9,954,1,100,283.564706,3.448275862,0.005316121
11364,42,Female,143747,SEO,Conversion,7763.207059,0.098259912,0.121701488,35,5.18314047,10.7102911,37,13,3,8,1950,1,100,221.805916,2.857142857,0.003477185
9090,36,Female,54247,SEO,Conversion,7318.115528,0.147735925,0.076148376,2,5.919961262,7.68656237,62,8,3,8,3457,1,100,3659.057764,50,0.038074188
9091,37,Female,90162,SEO,Retention,3832.496581,0.19595649,0.077590508,20,2.674755853,11.90218326,71,11,4,9,2795,1,100,191.6248291,5,0.003879525
11363,19,Male,143727,SEO,Awareness,4310.523831,0.044562409,0.179250576,16,7.258048864,6.834338689,10,5,1,3,2583,1,100,269.4077394,6.25,0.011203161
11348,39,Male,144075,SEO,Retention,5631.979686,0.277043364,0.011685925,22,9.572394551,2.615183429,94,14,7,3,4080,1,100,255.9990766,4.545454545,0.000531178
11335,55,Female,104982,SEO,Retention,7471.070702,0.078696119,0.160983205,28,3.22336965,1.738779602,40,16,8,3,747,1,100,266.8239536,3.571428571,0.0057494
11334,57,Male,101855,SEO,Awareness,5282.23503,0.050203056,0.116320322,31,4.408898431,6.939966702,13,16,4,1,3123,1,100,170.3946784,3.225806452,0.003752268
11330,39,Male,39215,SEO,Consideration,7510.496264,0.08591229,0.166218789,21,5.514030362,7.392724322,60,5,3,0,796,1,100,357.6426792,4.761904762,0.00791518
9097,18,Female,20079,SEO,Consideration,951.5800569,0.072152567,0.122211455,24,8.407398851,10.30603339,39,6,8,4,687,1,100,39.64916904,4.166666667,0.005092144
11329,56,Male,122815,SEO,Awareness,283.223011,0.243593578,0.088144327,10,1.043951774,8.386565813,33,14,6,6,3068,1,100,28.3223011,10,0.008814433
11323,19,Male,68985,SEO,Consideration,9601.728093,0.202410524,0.150511732,11,3.216036403,3.657857031,11,6,9,9,2910,1,100,872.8843721,9.090909091,0.013682885
9100,55,Female,32901,SEO,Retention,3377.507133,0.147955928,0.105830426,4,2.971944532,0.723362545,16,16,9,5,288,0,0,844.3767833,0,0.026457607
11321,39,Female,122820,SEO,Retention,7870.997267,0.281504569,0.108911173,12,7.73576854,8.058278272,48,5,5,6,1962,1,100,655.9164389,8.333333333,0.009075931
11316,18,Male,42741,SEO,Consideration,6105.635496,0.078412985,0.0558361,18,8.693147589,9.357651481,97,16,2,6,2501,1,100,339.201972,5.555555556,0.003102006
11311,51,Male,56281,SEO,Awareness,3177.397882,0.184497562,0.050143645,13,4.854515987,3.348214297,16,15,0,0,4677,1,100,244.4152217,7.692307692,0.003857203
9104,30,Female,99304,SEO,Conversion,135.3076835,0.038226306,0.094843769,40,1.42453939,1.996181665,0,5,5,9,1424,1,100,3.382692088,2.5,0.002371094
11307,56,Male,110253,SEO,Retention,1478.266056,0.118579939,0.016145066,7,9.934816054,10.42383609,58,10,9,4,4105,1,100,211.1808651,14.28571429,0.002306438
11306,58,Male,42875,SEO,Awareness,9131.78639,0.208092422,0.065645147,24,6.436024847,12.41198369,84,14,4,0,2315,1,100,380.4910996,4.166666667,0.002735214
11305,60,Female,123018,SEO,Consideration,6839.049994,0.030615795,0.139514916,3,1.045902748,9.882682096,82,8,1,5,4066,1,100,2279.683331,33.33333333,0.046504972
